id,nombreCurso,grupo,nota,periodo
551,Ingles 1,2,4.6,2024-1
552,Electiva de  Ciencias Sociales,5,0.7,2022-3
553,Electiva Profesional 5,4,3.8,2024-1
554,Electiva Profesional 3,4,2.6,2022-3
555,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2,4.2,2021-3
556,Ingles 5,3,2.3,2021-3
557,Ingles 4,5,2.5,2022-3
558,Formación Ciudadana III: Paz y Convivencia,1,2.2,2021-3
559,Álgebra lineal,5,3.1,2023-1
560,Redes e Infraestructura,4,3.0,2023-3
561,Cálculo 1,5,4.6,2024-3
562,Legislación y Ética en el Manejo de Datos,3,0.1,2022-3
563,Electiva Profesional 5,1,2.8,2021-3
564,Electiva profesional 4,4,3.5,2022-3
565,Formación Ciudadana II: Sociedad y Estado,4,1.2,2021-3
566,Sistemas Operativos,5,4.5,2021-1
567,Inteligencia Artificial,1,2.0,2021-1
568,Ingles 2,2,0.5,2022-1
569,Electiva Libre I,3,0.3,2023-3
570,Lógica y Matemática Discreta,2,1.8,2024-1
571,Seminario de Ing. de Datos e IA,2,2.7,2022-1
572,Analítica de Datos,2,4.6,2021-3
573,Electiva profesional 4,3,3.9,2022-3
574,Estadística y Probabilidad II,3,3.2,2024-1
575,Redes e Infraestructura,5,0.9,2023-3
576,Lógica y Matemática Discreta,1,3.8,2024-3
577,Programación,3,4.3,2022-3
578,Electiva Profesional 5,3,0.1,2022-3
579,Programación,1,3.2,2021-3
580,Seminario de Ing. de Datos e IA,3,0.3,2024-1
581,Estadística y Probabilidad II,1,2.1,2023-3
582,Electiva Profesional 2,3,4.9,2021-3
583,Estadística y Probabilidad II,1,4.6,2022-3
584,Seminario de Ing. de Datos e IA,3,3.3,2021-1
585,Ingles 3,4,3.6,2022-1
586,Almacenamiento de datos,2,2.7,2024-3
587,Comunicación Oral y Escrita,2,2.0,2021-3
588,Matemáticas Fundamentales,2,3.2,2022-3
589,Electiva Profesional 3,1,3.7,2023-1
590,Lógica y Matemática Discreta,2,3.3,2023-3
591,Innovación y Emprendimiento,3,4.9,2023-3
592,Analítica de Datos,1,3.5,2023-3
593,Cálculo 1,4,4.8,2021-1
594,Cálculo 2,1,0.6,2023-3
595,Electiva Profesional 1,4,1.6,2023-3
596,Electiva Profesional 1,2,4.1,2023-1
597,Formación Ciudadana II: Sociedad y Estado,5,2.0,2023-3
598,Comunicación Oral y Escrita,3,3.7,2021-3
599,Electiva Profesional 5,5,4.0,2023-3
600,Lógica y Matemática Discreta,3,1.2,2023-1
601,Electiva Profesional 3,4,0.3,2023-3
602,Formación Ciudadana III: Paz y Convivencia,3,4.6,2022-3
603,Estadística y Probabilidad I,4,3.3,2022-3
604,Comunicación Oral y Escrita,2,3.0,2021-1
605,Formación Ciudadana III: Paz y Convivencia,1,0.0,2024-3
606,Electiva Libre I,3,3.0,2021-3
607,Electiva Profesional 3,1,2.7,2023-3
608,Redes e Infraestructura,4,2.0,2023-3
609,Lógica y Matemática Discreta,4,0.9,2022-1
610,Ingles 4,5,1.2,2023-1
611,Electiva Libre I,2,3.5,2021-1
612,Ingles 3,2,4.2,2024-3
613,Analítica de Datos,5,0.1,2022-3
614,Ingles 5,2,1.7,2021-1
615,Ingles 3,5,3.0,2021-3
616,Ingles 3,4,4.0,2021-3
617,Ingles 1,2,2.6,2024-1
618,Formación Ciudadana II: Sociedad y Estado,1,3.4,2023-1
619,Electiva de Lectura y Escritura,4,4.4,2022-3
620,Ingles 1,3,2.3,2021-1
621,Seminario de Ing. de Datos e IA,5,2.9,2022-1
622,Electiva Libre I,2,4.9,2022-1
623,Electiva Profesional 2,4,1.4,2024-3
624,Almacenamiento de datos,1,4.3,2021-3
625,Formación Ciudadana I : Identidades y Pluralismo,2,4.4,2024-3
626,Cálculo 1,2,4.3,2022-1
627,Ingeniería y Sostenibilidad,3,4.9,2021-1
628,Ingeniería y Sostenibilidad,4,0.2,2021-1
629,Electiva Profesional 2,4,0.7,2024-1
630,Matemáticas Fundamentales,5,1.1,2021-3
631,Seminario de Ing. de Datos e IA,3,4.5,2024-1
632,Analítica de Datos,4,0.7,2021-1
633,Programación,5,3.7,2021-3
634,Electiva Profesional 1,5,0.1,2024-3
635,Matemáticas Fundamentales,3,2.4,2024-1
636,Redes e Infraestructura,4,0.9,2023-3
637,Cálculo 2,5,4.8,2021-1
638,Almacenamiento de datos,1,4.6,2024-3
639,Redes e Infraestructura,2,0.2,2021-3
640,Ingles 4,2,2.7,2024-3
641,Formación Ciudadana III: Paz y Convivencia,1,2.6,2024-3
642,Lógica y Matemática Discreta,1,2.9,2023-3
643,Formación Ciudadana II: Sociedad y Estado,4,3.0,2022-3
644,Lógica y Matemática Discreta,2,2.2,2021-1
645,Electiva Profesional 1,4,3.1,2021-1
646,Estadística y Probabilidad I,1,2.3,2024-1
647,Seguridad de la Información,3,2.9,2024-3
648,Innovación y Emprendimiento,5,1.9,2021-1
649,Ingles 1,4,4.2,2022-1
650,Programación,3,4.4,2024-1
651,Ingles 5,1,4.8,2024-1
652,Electiva Profesional 1,2,1.7,2022-1
653,Álgebra lineal,3,0.5,2023-3
654,Analítica de Datos,4,3.8,2023-1
655,Ingles 1,4,1.9,2022-3
656,Ingles 4,2,1.8,2024-3
657,Ingles 3,1,2.9,2024-1
658,Redes e Infraestructura,1,0.9,2023-1
659,Estadística y Probabilidad II,2,3.8,2024-3
660,Cálculo 1,1,0.4,2022-3
661,Formación Ciudadana II: Sociedad y Estado,1,4.8,2021-1
662,Lógica y Matemática Discreta,3,3.3,2022-3
663,Ingles 4,2,0.7,2023-3
664,Electiva Profesional 1,4,4.7,2023-3
665,Ingles 2,2,1.3,2022-3
666,Formación Ciudadana I : Identidades y Pluralismo,3,5.0,2023-3
667,Analítica de Datos,3,0.5,2024-1
668,Estadística y Probabilidad I,3,4.0,2024-3
669,Matemáticas Fundamentales,4,1.0,2023-1
670,Ingles 2,4,1.8,2021-3
671,Ingeniería y Sostenibilidad,2,2.7,2023-3
672,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2,2.3,2024-3
673,Electiva Profesional 1,5,2.5,2022-3
674,Comunicación Oral y Escrita,2,0.0,2024-1
675,Sistemas Operativos,3,3.3,2024-1
676,Electiva Profesional 2,3,0.3,2023-3
677,Ingles 4,1,1.6,2021-1
678,Ingles 1,4,3.5,2022-3
679,Seguridad de la Información,4,1.4,2021-3
680,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4,3.0,2023-3
681,Electiva Libre I,2,3.0,2023-3
682,Redes e Infraestructura,5,2.0,2023-3
683,ETL (Extracción Transformación y Carga),4,1.8,2022-1
684,Cálculo 1,3,0.7,2023-1
685,Comunicación Oral y Escrita,3,1.2,2024-1
686,Electiva Libre I,4,1.9,2021-3
687,Estadística y Probabilidad II,2,5.0,2021-1
688,Formación Ciudadana III: Paz y Convivencia,3,4.5,2022-1
689,Estadística y Probabilidad II,1,3.1,2024-3
690,Formación Ciudadana II: Sociedad y Estado,1,3.9,2022-3
691,Seguridad de la Información,4,0.1,2023-1
692,Electiva Profesional 1,4,5.0,2021-3
693,Estadística y Probabilidad II,1,3.2,2022-1
694,Programación,2,4.2,2024-3
695,Programación,2,0.2,2023-3
696,Ingeniería y Sostenibilidad,4,3.7,2023-3
697,Electiva Profesional 1,2,2.3,2022-3
698,Ingles 5,2,2.3,2023-3
699,Estadística y Probabilidad I,5,3.8,2022-1
700,Redes e Infraestructura,1,3.2,2024-3
701,Inteligencia Artificial,2,0.3,2022-3
702,Estadística y Probabilidad II,5,4.5,2023-3
703,Cálculo 1,5,4.7,2022-1
704,Ingles 4,2,1.1,2022-1
705,Administración para Ingenieros,1,2.7,2021-1
706,ETL (Extracción Transformación y Carga),4,3.6,2023-3
707,Electiva Profesional 3,1,0.3,2022-3
708,ETL (Extracción Transformación y Carga),2,1.0,2024-1
709,Legislación y Ética en el Manejo de Datos,1,4.5,2024-1
710,Analítica de Datos,5,2.2,2021-1
711,Electiva profesional 4,4,0.7,2021-3
712,Electiva de Lectura y Escritura,1,3.2,2021-3
713,Seguridad de la Información,5,1.1,2022-1
714,Sistemas Operativos,5,2.0,2022-3
715,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1,4.5,2024-3
716,Comunicación Oral y Escrita,1,1.6,2022-3
717,Ingles 2,2,3.4,2023-3
718,Electiva de  Ciencias Sociales,1,3.3,2022-3
719,Estadística y Probabilidad II,4,1.4,2024-3
720,Cálculo 1,2,3.5,2021-3
721,Formación Ciudadana III: Paz y Convivencia,1,1.9,2021-1
722,Redes e Infraestructura,3,3.7,2021-1
723,Seguridad de la Información,5,3.6,2021-3
724,Estadística y Probabilidad II,4,0.5,2023-3
725,Analítica de Datos,4,0.5,2023-1
726,Seguridad de la Información,4,3.8,2021-1
727,Ingles 4,1,3.9,2023-1
728,Seminario de Ing. de Datos e IA,1,4.5,2024-3
729,Electiva de  Ciencias Sociales,3,1.8,2021-1
730,Ingeniería y Sostenibilidad,3,2.4,2024-3
731,Comunicación Oral y Escrita,2,2.7,2023-1
732,Formación Ciudadana I : Identidades y Pluralismo,1,3.9,2023-3
733,Ingles 3,3,4.5,2023-1
734,Electiva Profesional 3,1,2.8,2021-3
735,Formación Ciudadana I : Identidades y Pluralismo,5,1.6,2023-1
736,Comunicación Oral y Escrita,4,2.7,2021-1
737,Lógica y Matemática Discreta,5,0.5,2022-1
738,Seminario de Ing. de Datos e IA,3,1.7,2021-3
739,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4,1.9,2021-1
740,Estadística y Probabilidad II,5,4.0,2024-3
741,Cálculo 1,5,2.4,2023-3
742,Electiva profesional 4,3,3.2,2021-3
743,Matemáticas Fundamentales,5,3.3,2021-3
744,Programación,5,2.3,2022-3
745,Programación,3,4.6,2022-3
746,Cálculo 2,3,3.6,2022-3
747,Electiva de  Ciencias Sociales,3,1.3,2022-3
748,Lógica y Matemática Discreta,5,1.4,2023-3
749,Electiva de  Ciencias Sociales,1,3.8,2023-3
750,Ingles 2,2,0.9,2023-3
751,Electiva Libre I,3,3.3,2024-3
752,Electiva Profesional 3,5,0.5,2022-1
753,Electiva Profesional 5,4,4.7,2022-1
754,Electiva de Lectura y Escritura,5,3.2,2021-1
755,Innovación y Emprendimiento,5,0.1,2023-1
756,Ingeniería y Sostenibilidad,2,3.9,2022-1
757,Electiva Profesional 5,5,4.6,2021-3
758,Seguridad de la Información,3,1.3,2023-3
759,Analítica de Datos,1,5.0,2021-3
760,Legislación y Ética en el Manejo de Datos,3,1.6,2024-1
761,Redes e Infraestructura,1,1.1,2024-1
762,Electiva de  Ciencias Sociales,3,0.5,2021-3
763,Comunicación Oral y Escrita,5,0.4,2022-3
764,Ingles 3,2,3.7,2023-3
765,Comunicación Oral y Escrita,5,3.2,2022-3
766,Administración para Ingenieros,5,3.4,2022-3
767,Electiva Profesional 1,5,3.8,2023-3
768,Electiva Libre I,4,2.0,2023-3
769,Ingles 5,2,3.8,2023-3
770,Ingles 2,3,3.5,2022-3
771,Almacenamiento de datos,5,2.7,2024-3
772,Electiva profesional 4,2,1.2,2022-1
773,Redes e Infraestructura,4,2.8,2022-1
774,Innovación y Emprendimiento,1,1.0,2021-3
775,Sistemas Operativos,4,2.4,2024-3
776,Programación,1,1.2,2023-1
777,Electiva de Lectura y Escritura,5,0.8,2021-3
778,Electiva de Lectura y Escritura,5,1.9,2023-1
779,Ingles 3,5,0.1,2022-3
780,Electiva profesional 4,5,4.3,2022-1
781,Programación,1,4.8,2021-1
782,Estadística y Probabilidad II,4,3.4,2022-3
783,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1,3.1,2022-1
784,ETL (Extracción Transformación y Carga),3,0.6,2023-3
785,Inteligencia Artificial,1,4.2,2022-1
786,Electiva Profesional 3,4,1.0,2024-1
787,Electiva Libre I,2,4.1,2022-3
788,Ingles 2,5,2.3,2022-3
789,Estadística y Probabilidad II,5,4.5,2024-1
790,Ingles 4,1,1.5,2023-3
791,Estadística y Probabilidad I,1,5.0,2024-3
792,Ingles 4,1,4.8,2024-1
793,Ingles 2,4,1.6,2022-1
794,Sistemas Operativos,1,1.5,2023-1
795,Electiva Profesional 3,2,3.8,2024-1
796,Electiva de Lectura y Escritura,2,2.9,2022-3
797,Estadística y Probabilidad I,1,3.5,2022-1
798,Administración para Ingenieros,2,2.5,2021-3
799,Analítica de Datos,5,2.6,2022-3
800,Ingles 5,1,4.9,2023-3
801,Ingles 4,3,2.5,2022-3
802,Lógica y Matemática Discreta,1,4.4,2023-1
803,Cálculo 2,4,2.3,2024-1
804,Matemáticas Fundamentales,3,2.5,2024-3
805,Almacenamiento de datos,5,4.2,2023-3
806,Electiva Profesional 2,3,4.1,2022-3
807,Matemáticas Fundamentales,5,3.6,2022-3
808,Ingeniería y Sostenibilidad,2,4.7,2023-3
809,Redes e Infraestructura,3,3.0,2023-3
810,Administración para Ingenieros,5,1.7,2023-3
811,Formación Ciudadana I : Identidades y Pluralismo,5,4.4,2024-1
812,Estadística y Probabilidad II,1,1.4,2024-1
813,Administración para Ingenieros,5,3.1,2022-1
814,Formación Ciudadana III: Paz y Convivencia,4,2.5,2021-1
815,Matemáticas Fundamentales,1,0.6,2024-3
816,Lógica y Matemática Discreta,2,4.0,2022-1
817,Electiva de Lectura y Escritura,2,4.0,2024-1
818,Formación Ciudadana II: Sociedad y Estado,1,2.9,2022-3
819,Legislación y Ética en el Manejo de Datos,4,3.5,2023-1
820,Seguridad de la Información,4,1.8,2021-3
821,Ingles 4,2,4.5,2023-3
822,Analítica de Datos,3,4.9,2024-1
823,Analítica de Datos,3,3.3,2023-1
824,Matemáticas Fundamentales,5,0.4,2022-1
825,Álgebra lineal,5,2.0,2021-3
826,Analítica de Datos,3,1.2,2022-1
827,Electiva de Lectura y Escritura,1,5.0,2021-1
828,Álgebra lineal,1,0.0,2021-3
829,Ingeniería y Sostenibilidad,3,3.4,2023-3
830,Ingles 5,2,1.4,2021-1
831,Estadística y Probabilidad I,5,3.0,2022-3
832,Seminario de Ing. de Datos e IA,2,2.1,2024-3
833,Cálculo 1,5,2.4,2024-1
834,Ingles 4,1,0.0,2024-3
835,Electiva de Lectura y Escritura,3,3.6,2021-3
836,Seminario de Ing. de Datos e IA,2,3.4,2021-3
837,Electiva profesional 4,1,2.5,2022-1
838,Seminario de Ing. de Datos e IA,2,0.3,2021-3
839,Formación Ciudadana II: Sociedad y Estado,4,4.8,2022-1
840,Ingles 1,4,0.1,2023-1
841,Programación,1,3.1,2022-3
842,Formación Ciudadana III: Paz y Convivencia,3,0.2,2022-1
843,Comunicación Oral y Escrita,2,0.2,2023-3
844,Electiva Profesional 5,5,4.5,2023-3
845,Ingles 3,3,1.5,2021-3
846,Estadística y Probabilidad I,3,0.9,2023-3
847,Inteligencia Artificial,4,0.6,2024-3
848,Sistemas Operativos,1,4.7,2024-3
849,Ingles 2,4,3.2,2022-3
850,Estadística y Probabilidad I,3,4.8,2021-1
851,Estadística y Probabilidad I,2,3.0,2021-1
852,Álgebra lineal,1,2.3,2022-1
853,Electiva Profesional 5,1,1.1,2023-3
854,Electiva Profesional 5,3,0.8,2024-3
855,Electiva Profesional 5,5,1.9,2021-3
856,Cálculo 1,4,2.0,2024-1
857,Innovación y Emprendimiento,1,2.5,2023-1
858,Estadística y Probabilidad II,4,2.5,2024-1
859,Analítica de Datos,2,4.6,2024-1
860,Electiva Profesional 3,1,0.2,2023-3
861,Electiva Profesional 3,3,2.5,2022-1
862,Seguridad de la Información,2,3.3,2023-1
863,Seguridad de la Información,4,1.5,2022-3
864,Cálculo 1,5,1.4,2024-1
865,ETL (Extracción Transformación y Carga),1,0.0,2021-1
866,Innovación y Emprendimiento,2,3.8,2022-3
867,Electiva de  Ciencias Sociales,3,4.8,2021-3
868,Ingles 2,2,2.3,2022-3
869,Electiva Profesional 5,1,4.7,2022-1
870,Administración para Ingenieros,1,4.0,2024-3
871,Analítica de Datos,4,4.7,2022-1
872,Electiva de Lectura y Escritura,2,4.9,2024-3
873,Analítica de Datos,3,4.8,2022-3
874,Seguridad de la Información,3,1.1,2022-1
875,Electiva Profesional 1,2,1.6,2022-3
876,Ingles 4,1,2.3,2023-3
877,Electiva Profesional 5,2,0.5,2023-3
878,Sistemas Operativos,5,2.2,2023-3
879,Electiva Profesional 2,3,1.8,2021-1
880,Programación,2,0.3,2022-3
881,Innovación y Emprendimiento,1,1.0,2023-1
882,Innovación y Emprendimiento,3,1.1,2022-1
883,Ingles 2,1,3.3,2022-3
884,ETL (Extracción Transformación y Carga),3,4.7,2022-1
885,Cálculo 2,3,2.6,2023-1
886,Electiva profesional 4,5,2.7,2022-1
887,Formación Ciudadana III: Paz y Convivencia,2,3.5,2022-3
888,Redes e Infraestructura,1,3.5,2024-3
889,Electiva de Lectura y Escritura,4,1.1,2024-1
890,Electiva Libre I,3,2.7,2022-3
891,Analítica de Datos,3,2.3,2022-3
892,Electiva de Lectura y Escritura,4,2.8,2021-1
893,Programación,5,4.4,2023-1
894,Electiva de  Ciencias Sociales,4,3.5,2024-3
895,Legislación y Ética en el Manejo de Datos,2,0.7,2021-3
896,Ingles 1,5,1.8,2023-3
897,Comunicación Oral y Escrita,2,0.9,2022-1
898,Ingles 1,3,3.1,2024-3
899,Electiva Profesional 2,3,3.6,2023-3
900,Formación Ciudadana I : Identidades y Pluralismo,2,3.2,2024-1
901,ETL (Extracción Transformación y Carga),4,1.9,2024-3
902,Matemáticas Fundamentales,5,3.5,2022-1
903,Ingles 2,5,4.1,2023-3
904,Cálculo 1,5,4.6,2024-3
905,Matemáticas Fundamentales,2,2.5,2024-3
906,Ingles 4,4,1.7,2024-1
907,ETL (Extracción Transformación y Carga),5,2.1,2023-1
908,Analítica de Datos,5,1.3,2023-1
909,Formación Ciudadana III: Paz y Convivencia,1,3.8,2023-3
910,Ingles 4,1,0.4,2023-3
911,Seguridad de la Información,4,2.9,2021-1
912,Ingles 4,5,4.8,2022-3
913,Ingles 4,2,3.9,2023-1
914,Redes e Infraestructura,3,1.1,2023-3
915,Ingles 4,3,1.9,2023-1
916,Formación Ciudadana I : Identidades y Pluralismo,5,4.4,2021-3
917,Cálculo 1,4,3.0,2021-3
918,Programación,3,0.3,2022-3
919,Innovación y Emprendimiento,1,2.1,2024-1
920,Formación Ciudadana I : Identidades y Pluralismo,4,3.5,2021-3
921,Administración para Ingenieros,5,3.6,2024-3
922,Ingeniería y Sostenibilidad,1,4.7,2024-3
923,ETL (Extracción Transformación y Carga),2,0.8,2023-1
924,Estadística y Probabilidad II,1,3.4,2023-3
925,Ingles 3,3,4.4,2023-1
926,Electiva profesional 4,1,2.0,2023-1
927,Electiva profesional 4,5,1.3,2021-1
928,Inteligencia Artificial,1,3.5,2024-1
929,Álgebra lineal,1,2.7,2021-3
930,Almacenamiento de datos,5,2.1,2023-1
931,Álgebra lineal,5,2.7,2023-3
932,Formación Ciudadana II: Sociedad y Estado,4,2.4,2021-1
933,Formación Ciudadana II: Sociedad y Estado,5,0.6,2022-1
934,Inteligencia Artificial,1,4.3,2021-1
935,Electiva Profesional 5,4,2.1,2021-1
936,Ingles 5,2,1.7,2021-3
937,Cálculo 1,4,1.5,2024-3
938,Ingles 3,2,0.8,2024-3
939,Almacenamiento de datos,1,2.4,2021-3
940,Analítica de Datos,4,3.1,2022-1
941,Seminario de Ing. de Datos e IA,4,0.0,2024-3
942,Ingles 3,4,2.6,2021-3
943,Comunicación Oral y Escrita,5,3.2,2022-1
944,Electiva profesional 4,2,2.5,2023-1
945,Matemáticas Fundamentales,2,1.4,2023-1
946,Analítica de Datos,4,0.6,2022-3
947,Inteligencia Artificial,5,0.1,2023-1
948,Electiva de Lectura y Escritura,5,1.4,2022-3
949,Seguridad de la Información,2,1.3,2022-1
950,Estadística y Probabilidad II,1,4.1,2023-1
951,Electiva Libre I,3,2.9,2023-1
952,Introducción a la Ingeniería de Datos e Inteligencia Artificial,5,1.9,2021-3
953,Ingles 2,4,1.2,2024-3
954,Administración para Ingenieros,4,0.5,2021-1
955,Administración para Ingenieros,2,2.1,2023-1
956,Cálculo 1,2,1.5,2023-1
957,Ingeniería y Sostenibilidad,2,3.0,2024-1
958,Ingles 2,5,0.9,2021-3
959,Álgebra lineal,4,0.7,2024-1
960,Formación Ciudadana I : Identidades y Pluralismo,3,4.1,2023-1
961,Electiva Profesional 2,4,0.5,2022-3
962,Ingles 3,3,1.8,2022-3
963,Cálculo 1,3,1.4,2024-3
964,Inteligencia Artificial,1,2.9,2021-3
965,Formación Ciudadana II: Sociedad y Estado,2,1.0,2023-1
966,Programación,3,2.7,2021-1
967,Electiva Profesional 2,2,1.9,2024-1
968,Formación Ciudadana III: Paz y Convivencia,4,4.2,2021-1
969,Formación Ciudadana III: Paz y Convivencia,4,2.8,2024-3
970,Electiva Profesional 3,1,4.2,2023-1
971,Electiva Profesional 1,1,5.0,2021-1
972,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1,1.1,2023-1
973,Innovación y Emprendimiento,1,2.7,2021-3
974,Cálculo 1,2,2.9,2024-1
975,Electiva Profesional 3,1,2.6,2021-3
976,Ingles 4,2,1.2,2023-3
977,Ingles 4,5,4.7,2023-3
978,Comunicación Oral y Escrita,4,3.0,2024-1
979,Estadística y Probabilidad II,3,2.0,2021-1
980,ETL (Extracción Transformación y Carga),3,3.9,2024-1
981,Estadística y Probabilidad II,2,1.3,2022-3
982,Electiva de Lectura y Escritura,1,4.7,2024-3
983,Electiva de Lectura y Escritura,5,1.3,2022-1
984,Lógica y Matemática Discreta,3,1.5,2021-1
985,Innovación y Emprendimiento,5,4.6,2021-1
986,Cálculo 2,5,4.2,2024-1
987,Electiva Profesional 5,4,1.4,2022-3
988,Introducción a la Ingeniería de Datos e Inteligencia Artificial,5,1.9,2022-3
989,Innovación y Emprendimiento,3,3.9,2024-1
990,Electiva Profesional 3,4,2.5,2023-1
991,Redes e Infraestructura,4,2.8,2023-1
992,Sistemas Operativos,3,1.8,2024-3
993,Redes e Infraestructura,5,1.7,2021-1
994,Álgebra lineal,1,1.0,2023-1
995,Ingles 5,2,0.5,2022-3
996,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4,1.2,2022-1
997,Electiva Profesional 3,2,4.3,2022-1
998,Electiva Libre I,4,0.2,2024-1
999,Ingles 4,3,1.1,2023-1
1000,Formación Ciudadana III: Paz y Convivencia,2,0.7,2023-1
