id,nombreCurso,grupo,nota,periodo
543,Electiva de Lectura y Escritura,1,0.4,2021-1
544,Electiva Profesional 3,4,1.9,2023-1
545,Álgebra lineal,4,1.9,2022-1
546,Lógica y Matemática Discreta,1,3.9,2022-3
547,Ingles 2,3,0.9,2021-3
548,Administración para Ingenieros,3,1.6,2023-1
549,Formación Ciudadana I : Identidades y Pluralismo,3,0.2,2023-1
550,Electiva Profesional 1,2,3.4,2022-3
551,Legislación y Ética en el Manejo de Datos,3,3.9,2022-3
552,Seminario de Ing. de Datos e IA,3,3.2,2023-1
553,Ingles 5,3,1.4,2023-3
554,Electiva Profesional 1,1,0.1,2022-3
555,Electiva Profesional 3,4,0.9,2024-3
556,Innovación y Emprendimiento,1,4.7,2024-3
557,Cálculo 2,4,3.7,2023-1
558,Ingles 4,4,4.2,2023-3
559,Seguridad de la Información,2,1.6,2022-3
560,Seminario de Ing. de Datos e IA,3,4.8,2023-1
561,ETL (Extracción Transformación y Carga),3,1.0,2024-3
562,Electiva profesional 4,3,0.1,2024-1
563,Redes e Infraestructura,1,4.1,2023-3
564,Ingles 3,4,0.4,2023-3
565,Ingles 4,1,1.8,2021-1
566,Ingles 1,2,0.5,2021-1
567,Electiva Profesional 3,1,3.5,2024-1
568,Formación Ciudadana II: Sociedad y Estado,3,2.1,2024-1
569,Ingles 3,1,2.3,2022-1
570,Comunicación Oral y Escrita,2,0.5,2023-3
571,Sistemas Operativos,3,3.8,2021-1
572,Formación Ciudadana II: Sociedad y Estado,1,0.6,2022-3
573,Analítica de Datos,3,2.6,2024-3
574,Electiva profesional 4,4,0.2,2024-1
575,Ingles 1,2,0.4,2024-1
576,Programación,4,0.6,2024-1
577,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4,1.9,2024-1
578,Formación Ciudadana I : Identidades y Pluralismo,3,3.3,2021-1
579,ETL (Extracción Transformación y Carga),1,1.6,2022-1
580,Cálculo 2,3,4.7,2023-1
581,Ingles 5,3,3.5,2022-3
582,Electiva de Lectura y Escritura,2,3.4,2022-3
583,Ingles 1,4,1.2,2023-1
584,Seminario de Ing. de Datos e IA,4,5.0,2021-1
585,Electiva Profesional 5,3,0.2,2022-1
586,Formación Ciudadana I : Identidades y Pluralismo,3,4.7,2022-1
587,Ingles 5,2,3.7,2024-3
588,Ingles 1,4,4.5,2023-3
589,Ingeniería y Sostenibilidad,1,2.1,2023-3
590,Electiva Profesional 5,3,1.1,2023-3
591,ETL (Extracción Transformación y Carga),4,2.9,2023-1
592,Electiva de  Ciencias Sociales,3,1.8,2022-1
593,Electiva Profesional 2,2,1.1,2023-1
594,Administración para Ingenieros,1,1.7,2024-1
595,Electiva de  Ciencias Sociales,4,4.6,2023-1
596,Legislación y Ética en el Manejo de Datos,3,4.6,2022-1
597,Analítica de Datos,4,0.9,2024-3
598,Ingeniería y Sostenibilidad,3,0.4,2024-1
599,Electiva profesional 4,4,4.5,2022-1
600,Electiva Libre I,1,3.2,2023-1
601,Redes e Infraestructura,1,4.2,2021-1
602,Electiva Profesional 5,1,2.6,2024-3
603,Álgebra lineal,1,2.9,2021-3
604,Comunicación Oral y Escrita,2,1.2,2021-1
605,Ingles 3,4,2.1,2022-1
606,Formación Ciudadana III: Paz y Convivencia,1,2.0,2021-3
607,Seguridad de la Información,4,3.3,2021-3
608,Electiva profesional 4,1,2.4,2024-1
609,Sistemas Operativos,1,3.9,2021-3
610,Estadística y Probabilidad II,4,1.7,2023-1
611,Estadística y Probabilidad I,1,3.7,2022-3
612,Ingles 2,2,2.2,2022-1
613,Electiva Profesional 3,2,1.8,2021-1
614,Electiva Profesional 5,4,4.6,2022-3
615,Ingles 2,4,3.4,2024-3
616,Programación,1,3.8,2022-3
617,Almacenamiento de datos,3,1.0,2022-1
618,Estadística y Probabilidad II,2,0.4,2021-3
619,Seminario de Ing. de Datos e IA,4,2.4,2021-3
620,ETL (Extracción Transformación y Carga),4,3.1,2023-3
621,Seminario de Ing. de Datos e IA,1,1.2,2024-1
622,Innovación y Emprendimiento,4,2.8,2023-1
623,Comunicación Oral y Escrita,2,1.2,2024-3
624,Electiva Profesional 5,4,4.0,2023-3
625,Administración para Ingenieros,1,0.1,2021-3
626,Matemáticas Fundamentales,4,0.8,2021-3
627,Electiva profesional 4,4,3.1,2021-3
628,Ingles 3,3,0.0,2023-1
629,Electiva Profesional 1,2,2.0,2024-1
630,Ingeniería y Sostenibilidad,1,1.8,2023-1
631,Comunicación Oral y Escrita,1,0.3,2021-3
632,Almacenamiento de datos,3,3.0,2021-1
633,Electiva Profesional 3,2,4.8,2024-1
634,Ingles 5,1,1.9,2021-3
635,Administración para Ingenieros,3,1.5,2024-1
636,Analítica de Datos,3,4.8,2023-1
637,Electiva Profesional 5,1,4.0,2023-3
638,Electiva de Lectura y Escritura,3,4.3,2022-1
639,Seguridad de la Información,4,0.1,2021-3
640,Álgebra lineal,2,2.0,2022-3
641,Electiva Profesional 2,3,0.7,2022-3
642,Formación Ciudadana I : Identidades y Pluralismo,2,1.1,2022-1
643,Estadística y Probabilidad I,1,4.3,2021-3
644,Ingles 3,2,1.7,2021-1
645,Electiva Profesional 2,2,0.5,2024-3
646,Ingles 5,4,0.8,2023-3
647,Electiva Profesional 2,2,1.2,2024-3
648,Legislación y Ética en el Manejo de Datos,2,1.0,2024-3
649,Electiva de  Ciencias Sociales,4,2.6,2024-1
650,Legislación y Ética en el Manejo de Datos,1,5.0,2021-1
651,Ingles 2,4,1.9,2021-1
652,Programación,2,2.2,2024-3
653,Cálculo 2,1,0.5,2022-1
654,Redes e Infraestructura,2,2.9,2022-3
655,Comunicación Oral y Escrita,1,2.9,2024-3
656,Programación,1,2.5,2022-3
657,Formación Ciudadana I : Identidades y Pluralismo,3,0.6,2023-1
658,Cálculo 2,3,1.8,2023-3
659,Legislación y Ética en el Manejo de Datos,1,2.5,2021-1
660,Ingles 1,3,0.1,2024-3
661,Estadística y Probabilidad II,1,0.7,2021-3
662,Formación Ciudadana III: Paz y Convivencia,4,4.0,2024-1
663,Seminario de Ing. de Datos e IA,2,0.2,2021-3
664,Estadística y Probabilidad I,4,2.5,2023-3
665,Ingeniería y Sostenibilidad,1,3.0,2023-1
666,Estadística y Probabilidad II,4,2.8,2021-3
667,Seminario de Ing. de Datos e IA,4,1.8,2022-1
668,Comunicación Oral y Escrita,4,3.9,2024-3
669,Electiva de  Ciencias Sociales,3,2.2,2023-3
670,Ingles 2,3,0.4,2023-3
671,Programación,4,0.4,2022-1
672,Ingeniería y Sostenibilidad,2,1.2,2023-1
673,Ingles 3,1,3.8,2022-1
674,Electiva de Lectura y Escritura,1,4.7,2023-1
675,Electiva Profesional 1,3,4.6,2023-1
676,Electiva de  Ciencias Sociales,1,1.0,2023-3
677,Analítica de Datos,4,1.8,2024-3
678,Comunicación Oral y Escrita,3,2.4,2024-1
679,Cálculo 2,2,0.8,2024-1
680,Electiva Profesional 1,4,0.9,2021-3
681,Cálculo 1,2,3.5,2022-1
682,Ingles 4,1,3.8,2023-3
683,Comunicación Oral y Escrita,4,2.0,2021-3
684,Ingles 3,3,3.1,2021-3
685,Inteligencia Artificial,1,4.7,2022-3
686,Matemáticas Fundamentales,2,2.4,2024-1
687,Electiva Profesional 2,2,2.1,2022-1
688,Cálculo 1,1,1.2,2022-3
689,Lógica y Matemática Discreta,4,1.1,2024-3
690,Cálculo 1,1,4.5,2021-3
691,Electiva profesional 4,1,0.9,2024-3
692,Sistemas Operativos,1,3.5,2024-1
693,Electiva profesional 4,1,4.0,2021-3
694,Electiva Profesional 1,4,4.3,2023-3
695,Formación Ciudadana III: Paz y Convivencia,1,3.4,2022-1
696,Redes e Infraestructura,1,2.5,2024-3
697,Seguridad de la Información,2,2.6,2023-3
698,Ingles 1,2,4.4,2022-1
699,Estadística y Probabilidad II,4,2.7,2023-3
700,Estadística y Probabilidad I,2,4.3,2024-1
701,Estadística y Probabilidad II,3,1.7,2023-1
702,Ingles 2,2,2.0,2024-1
703,Electiva Libre I,4,4.6,2023-3
704,Seguridad de la Información,1,3.9,2024-1
705,Lógica y Matemática Discreta,2,1.5,2021-1
706,Innovación y Emprendimiento,2,1.7,2024-1
707,Seguridad de la Información,1,2.7,2021-1
708,Comunicación Oral y Escrita,4,4.8,2022-1
709,Administración para Ingenieros,3,1.0,2022-3
710,Comunicación Oral y Escrita,3,0.2,2023-1
711,Electiva Profesional 5,3,4.3,2023-3
712,Estadística y Probabilidad I,3,3.0,2023-3
713,Álgebra lineal,1,2.1,2024-1
714,Electiva profesional 4,1,2.2,2023-1
715,Programación,3,3.6,2021-1
716,Inteligencia Artificial,1,2.8,2024-3
717,Legislación y Ética en el Manejo de Datos,2,4.6,2023-1
718,Álgebra lineal,3,4.3,2024-3
719,Redes e Infraestructura,1,1.3,2024-1
720,Analítica de Datos,3,0.5,2024-3
721,Electiva Profesional 5,1,2.1,2023-3
722,Sistemas Operativos,4,3.1,2022-3
723,Cálculo 2,4,2.3,2022-3
724,Ingles 5,4,2.0,2022-3
725,Seguridad de la Información,4,3.3,2023-3
726,Seguridad de la Información,4,1.4,2024-1
727,Redes e Infraestructura,1,3.4,2024-3
728,Estadística y Probabilidad II,3,3.0,2022-3
729,Electiva Libre I,1,3.0,2021-3
730,Formación Ciudadana I : Identidades y Pluralismo,4,4.0,2023-3
731,ETL (Extracción Transformación y Carga),1,2.3,2021-3
732,Legislación y Ética en el Manejo de Datos,2,2.5,2023-1
733,Cálculo 2,3,2.3,2023-1
734,Ingles 4,3,4.6,2021-1
735,Analítica de Datos,1,3.2,2023-1
736,Estadística y Probabilidad I,2,4.7,2023-3
737,Programación,1,3.8,2023-1
738,Electiva Profesional 3,1,3.1,2021-3
739,Redes e Infraestructura,1,1.1,2021-1
740,Ingles 1,3,2.2,2022-3
741,Ingeniería y Sostenibilidad,2,1.9,2023-1
742,Legislación y Ética en el Manejo de Datos,1,1.3,2023-3
743,Seguridad de la Información,2,1.8,2024-1
744,Ingeniería y Sostenibilidad,2,4.4,2022-1
745,Formación Ciudadana I : Identidades y Pluralismo,4,0.1,2023-1
746,Ingeniería y Sostenibilidad,2,4.4,2024-3
747,Lógica y Matemática Discreta,3,4.4,2023-1
748,Ingles 2,4,4.9,2024-1
749,Electiva Profesional 2,4,4.7,2022-3
750,ETL (Extracción Transformación y Carga),4,0.4,2024-3
751,Electiva Profesional 2,2,3.2,2021-1
752,Analítica de Datos,2,4.1,2024-3
753,Estadística y Probabilidad I,3,4.3,2024-1
754,Lógica y Matemática Discreta,3,2.2,2022-1
755,Cálculo 1,4,1.4,2021-1
756,Matemáticas Fundamentales,4,1.2,2021-1
757,Electiva de  Ciencias Sociales,1,2.2,2022-3
758,Electiva Profesional 3,1,2.5,2023-1
759,Seguridad de la Información,4,1.1,2024-1
760,Estadística y Probabilidad II,4,3.9,2022-3
761,Programación,1,4.8,2024-3
762,Redes e Infraestructura,3,0.8,2023-1
763,Matemáticas Fundamentales,4,3.9,2024-1
764,Redes e Infraestructura,4,3.3,2022-1
765,Almacenamiento de datos,3,2.1,2022-3
766,Formación Ciudadana II: Sociedad y Estado,3,4.4,2024-1
767,Lógica y Matemática Discreta,3,3.3,2021-3
768,Formación Ciudadana II: Sociedad y Estado,1,4.0,2024-3
769,Innovación y Emprendimiento,1,1.0,2023-1
770,Seguridad de la Información,3,1.0,2024-3
771,Seminario de Ing. de Datos e IA,1,0.9,2024-1
772,Electiva Profesional 3,2,3.8,2023-3
773,Electiva Profesional 3,1,0.4,2024-1
774,Matemáticas Fundamentales,4,3.2,2021-3
775,Administración para Ingenieros,4,1.1,2023-3
776,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2,0.3,2021-1
777,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3,0.2,2023-3
778,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1,1.4,2022-1
779,Legislación y Ética en el Manejo de Datos,2,2.0,2022-3
780,Administración para Ingenieros,3,2.0,2023-1
781,Ingeniería y Sostenibilidad,1,1.1,2023-3
782,Electiva profesional 4,3,1.1,2024-1
783,Ingles 5,2,3.6,2021-1
784,Redes e Infraestructura,2,0.1,2024-1
785,Inteligencia Artificial,3,0.5,2022-3
786,Álgebra lineal,1,2.8,2021-3
787,Ingles 2,4,4.7,2022-3
788,Seguridad de la Información,3,3.2,2021-3
789,Formación Ciudadana III: Paz y Convivencia,2,0.1,2023-1
790,Ingles 5,3,4.1,2021-3
791,Lógica y Matemática Discreta,3,1.4,2023-3
792,Sistemas Operativos,2,0.9,2021-1
793,Electiva Libre I,3,0.3,2021-3
794,Ingles 5,2,4.4,2023-1
795,Ingeniería y Sostenibilidad,2,1.0,2021-3
796,Legislación y Ética en el Manejo de Datos,3,1.2,2021-1
797,Legislación y Ética en el Manejo de Datos,1,3.4,2023-1
798,Lógica y Matemática Discreta,1,0.2,2022-3
799,Innovación y Emprendimiento,1,0.1,2022-3
800,Comunicación Oral y Escrita,4,4.2,2022-1
801,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4,2.7,2024-3
802,Electiva Profesional 3,1,4.1,2022-3
803,Álgebra lineal,2,3.5,2024-3
804,Ingles 1,4,2.2,2021-3
805,Electiva Profesional 1,3,3.6,2024-1
806,Seguridad de la Información,3,2.7,2021-3
807,Comunicación Oral y Escrita,3,2.2,2022-3
808,Inteligencia Artificial,4,0.0,2021-1
809,Seminario de Ing. de Datos e IA,1,0.8,2023-1
810,Sistemas Operativos,1,1.3,2021-1
811,ETL (Extracción Transformación y Carga),1,0.1,2024-3
812,Electiva Profesional 1,1,2.0,2023-1
813,Inteligencia Artificial,1,5.0,2021-3
814,Matemáticas Fundamentales,1,2.5,2022-3
815,Almacenamiento de datos,1,0.7,2024-3
816,ETL (Extracción Transformación y Carga),2,0.2,2023-1
817,Inteligencia Artificial,1,0.3,2022-1
818,Electiva Libre I,4,4.1,2023-1
819,Lógica y Matemática Discreta,1,1.8,2022-3
820,Inteligencia Artificial,4,4.6,2024-1
821,Cálculo 2,1,1.9,2022-3
822,Matemáticas Fundamentales,2,3.8,2021-1
823,Electiva Profesional 1,4,3.9,2021-1
824,Electiva Profesional 1,2,2.8,2021-3
825,Electiva Profesional 3,3,4.3,2024-1
826,Seminario de Ing. de Datos e IA,4,1.8,2022-3
827,Ingles 4,3,3.5,2024-3
828,Formación Ciudadana I : Identidades y Pluralismo,1,4.6,2022-3
829,Seguridad de la Información,3,4.5,2023-3
830,Cálculo 2,4,0.7,2021-1
831,Sistemas Operativos,3,0.4,2024-1
832,Administración para Ingenieros,2,1.0,2022-1
833,Electiva Profesional 5,4,4.7,2022-3
834,Analítica de Datos,1,1.4,2023-1
835,Cálculo 2,3,2.8,2021-3
836,Estadística y Probabilidad II,2,1.9,2024-3
837,Electiva de  Ciencias Sociales,2,0.3,2023-1
838,Administración para Ingenieros,2,3.7,2021-3
839,Formación Ciudadana II: Sociedad y Estado,2,2.3,2023-3
840,Cálculo 1,4,1.2,2022-3
841,Electiva Profesional 1,3,1.9,2024-3
842,Innovación y Emprendimiento,3,4.6,2021-3
843,Innovación y Emprendimiento,1,2.0,2022-1
844,Comunicación Oral y Escrita,1,3.9,2023-3
845,Ingles 3,2,4.9,2023-1
846,Almacenamiento de datos,4,2.3,2022-3
847,Electiva de Lectura y Escritura,2,2.9,2022-1
848,Formación Ciudadana I : Identidades y Pluralismo,1,3.9,2024-3
849,Electiva Libre I,1,2.9,2023-1
850,Electiva Profesional 5,2,1.5,2024-3
851,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3,2.0,2021-3
852,Cálculo 1,4,3.0,2021-3
853,Estadística y Probabilidad II,1,0.6,2023-3
854,Innovación y Emprendimiento,1,3.0,2024-3
855,Almacenamiento de datos,1,4.0,2023-3
856,Comunicación Oral y Escrita,3,1.4,2024-3
857,Formación Ciudadana III: Paz y Convivencia,2,4.7,2021-1
858,Estadística y Probabilidad II,2,2.6,2023-3
859,Estadística y Probabilidad II,2,4.7,2023-3
860,Ingles 2,3,1.4,2024-3
861,Ingeniería y Sostenibilidad,3,1.4,2022-3
862,Formación Ciudadana III: Paz y Convivencia,3,2.3,2023-3
863,Formación Ciudadana I : Identidades y Pluralismo,1,4.6,2022-3
864,Ingles 2,1,1.0,2022-1
865,Electiva Profesional 5,3,1.4,2024-1
866,Formación Ciudadana II: Sociedad y Estado,2,3.3,2024-1
867,Cálculo 2,4,0.6,2021-1
868,Electiva Profesional 2,2,4.7,2022-1
869,Ingles 2,1,4.0,2022-1
870,Formación Ciudadana III: Paz y Convivencia,4,3.8,2022-1
871,Ingeniería y Sostenibilidad,2,4.4,2024-3
872,Analítica de Datos,2,0.1,2021-1
873,Cálculo 2,3,3.6,2021-1
874,Electiva Profesional 5,1,2.2,2023-3
875,Electiva Profesional 2,4,2.3,2022-3
876,Innovación y Emprendimiento,1,2.1,2023-3
877,ETL (Extracción Transformación y Carga),4,3.2,2023-3
878,Ingles 2,4,0.6,2022-3
879,Electiva Profesional 3,2,4.6,2022-1
880,Redes e Infraestructura,3,0.9,2021-3
881,Formación Ciudadana I : Identidades y Pluralismo,3,0.0,2024-1
882,Ingles 3,4,2.8,2021-1
883,ETL (Extracción Transformación y Carga),4,2.1,2024-1
884,Matemáticas Fundamentales,1,0.8,2021-1
885,Electiva de  Ciencias Sociales,1,2.8,2021-3
886,Innovación y Emprendimiento,2,4.6,2021-3
887,Sistemas Operativos,3,0.5,2024-1
888,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4,0.7,2024-1
889,Electiva Profesional 2,4,0.9,2024-1
890,Inteligencia Artificial,2,1.1,2021-1
891,Formación Ciudadana II: Sociedad y Estado,4,3.1,2022-1
892,Ingles 2,1,1.7,2024-1
893,Formación Ciudadana III: Paz y Convivencia,4,1.7,2022-1
894,Comunicación Oral y Escrita,1,4.4,2024-1
895,Electiva de  Ciencias Sociales,4,3.3,2022-3
896,Sistemas Operativos,1,2.0,2021-3
897,Inteligencia Artificial,4,4.5,2024-1
898,Ingeniería y Sostenibilidad,4,2.2,2022-3
899,Electiva de  Ciencias Sociales,1,3.2,2023-3
900,Cálculo 2,2,0.1,2024-3
901,Ingles 2,3,2.5,2023-1
902,Formación Ciudadana I : Identidades y Pluralismo,1,0.7,2024-3
903,Matemáticas Fundamentales,1,3.1,2024-1
904,Estadística y Probabilidad I,3,3.2,2023-3
905,Cálculo 2,1,4.1,2022-1
906,Electiva Libre I,2,3.6,2024-3
907,Cálculo 2,3,2.3,2024-3
908,Cálculo 1,3,1.3,2021-1
909,Formación Ciudadana III: Paz y Convivencia,2,0.7,2023-1
910,Electiva de Lectura y Escritura,2,2.8,2022-3
911,Ingles 3,3,0.1,2024-3
912,Innovación y Emprendimiento,3,3.2,2024-1
913,Electiva Profesional 2,2,2.4,2023-1
914,Ingeniería y Sostenibilidad,2,5.0,2021-3
915,Ingles 1,3,1.0,2023-1
916,Seminario de Ing. de Datos e IA,4,0.5,2022-1
917,Cálculo 2,4,0.4,2024-3
918,Formación Ciudadana II: Sociedad y Estado,4,1.4,2023-3
919,Formación Ciudadana II: Sociedad y Estado,4,1.5,2021-3
920,Ingeniería y Sostenibilidad,2,1.7,2022-1
921,Electiva Profesional 5,2,3.4,2021-3
922,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4,1.7,2024-1
923,ETL (Extracción Transformación y Carga),1,1.3,2024-1
924,Estadística y Probabilidad I,2,3.6,2022-1
925,Formación Ciudadana III: Paz y Convivencia,4,5.0,2024-3
926,Administración para Ingenieros,3,3.4,2021-1
927,Electiva Profesional 1,2,2.4,2022-1
928,Electiva de Lectura y Escritura,1,4.6,2022-3
929,Matemáticas Fundamentales,4,4.9,2022-1
930,Legislación y Ética en el Manejo de Datos,4,4.7,2024-1
931,Comunicación Oral y Escrita,3,2.4,2024-1
932,Inteligencia Artificial,2,2.9,2024-3
933,Ingles 2,2,2.9,2021-3
934,Álgebra lineal,3,3.8,2022-1
935,Legislación y Ética en el Manejo de Datos,1,1.4,2022-3
936,Electiva Profesional 2,4,2.6,2022-3
937,Electiva Profesional 5,4,0.4,2021-3
938,Electiva de  Ciencias Sociales,1,2.7,2024-1
939,Ingles 5,2,1.4,2022-1
940,ETL (Extracción Transformación y Carga),2,1.6,2023-3
941,Electiva Profesional 5,4,3.0,2024-3
942,Seminario de Ing. de Datos e IA,2,2.4,2021-1
943,Electiva de Lectura y Escritura,3,2.4,2021-1
944,Redes e Infraestructura,4,4.2,2021-3
945,ETL (Extracción Transformación y Carga),4,2.4,2024-1
946,Electiva Profesional 5,4,2.6,2024-1
947,Álgebra lineal,4,1.4,2023-1
948,Ingles 1,4,2.8,2023-3
949,Almacenamiento de datos,1,3.6,2022-1
950,Legislación y Ética en el Manejo de Datos,2,4.3,2024-1
951,Programación,1,3.2,2023-1
952,Electiva profesional 4,3,3.0,2021-1
953,Seguridad de la Información,4,2.0,2023-3
954,Legislación y Ética en el Manejo de Datos,1,2.2,2021-3
955,ETL (Extracción Transformación y Carga),4,4.9,2023-3
956,Ingeniería y Sostenibilidad,2,3.5,2022-1
957,Ingeniería y Sostenibilidad,4,1.8,2022-1
958,Álgebra lineal,1,3.0,2023-1
959,Cálculo 1,4,2.0,2023-1
960,Electiva profesional 4,2,1.0,2022-3
961,Redes e Infraestructura,2,0.5,2022-3
962,Álgebra lineal,2,1.2,2021-1
963,Ingles 4,1,2.7,2024-1
964,Formación Ciudadana III: Paz y Convivencia,1,0.7,2024-3
965,Electiva Profesional 1,3,3.4,2022-3
966,Seminario de Ing. de Datos e IA,4,1.6,2021-1
967,Electiva Profesional 1,3,0.5,2024-1
968,Ingles 5,3,4.7,2023-1
969,Seminario de Ing. de Datos e IA,4,2.9,2021-1
970,Ingeniería y Sostenibilidad,2,4.7,2021-1
971,Matemáticas Fundamentales,4,1.9,2023-3
972,Ingles 2,4,2.9,2023-1
973,Electiva Profesional 2,3,4.6,2022-1
974,Formación Ciudadana II: Sociedad y Estado,4,0.3,2024-3
975,Seguridad de la Información,2,3.4,2024-3
976,Electiva Profesional 1,3,1.2,2021-3
977,Electiva Profesional 2,2,0.5,2023-1
978,Álgebra lineal,3,1.6,2024-1
979,Electiva Libre I,3,3.5,2023-3
980,Redes e Infraestructura,3,0.2,2024-1
981,Analítica de Datos,3,0.8,2022-3
982,Ingeniería y Sostenibilidad,1,2.0,2023-3
983,Ingles 4,1,3.4,2022-1
984,Ingles 4,1,4.9,2022-3
985,Seminario de Ing. de Datos e IA,1,2.1,2021-3
986,Ingeniería y Sostenibilidad,3,4.2,2023-1
987,Ingles 1,2,0.3,2023-3
988,Innovación y Emprendimiento,2,3.4,2022-3
989,Lógica y Matemática Discreta,2,3.1,2023-3
990,Electiva profesional 4,2,3.6,2024-1
991,Formación Ciudadana II: Sociedad y Estado,3,4.1,2021-1
992,Electiva Profesional 1,4,2.8,2022-1
993,Innovación y Emprendimiento,4,1.3,2024-1
994,ETL (Extracción Transformación y Carga),1,4.7,2021-3
995,Electiva Libre I,4,4.4,2024-3
996,Cálculo 1,1,0.2,2023-1
997,Ingles 5,2,4.5,2024-3
998,Ingles 4,3,4.8,2021-3
999,Lógica y Matemática Discreta,1,2.5,2021-1
1000,Formación Ciudadana III: Paz y Convivencia,2,2.0,2021-1
